popularity,director,runtime,genres,release_date,release_year,budget_adj,revenue_adj
1.792138,David S. Goyer,123.0,Science Fiction,2004-12-08,2004,75038950.9877896,148814206.789801
1.682492,Steven Spielberg,128.0,Comedy,2004-06-17,2004,69266723.9887289,253305240.674159
1.665648,Brad Silberling,108.0,Adventure,2004-12-16,2004,161622355.9737,241364107.692208
1.648554,Clint Eastwood,132.0,Drama,2004-12-14,2004,34633361.9943644,250241793.971209
1.648211,Peter Hewitt,80.0,Animation,2004-06-10,2004,57722269.9906074,231817870.537722
1.615629,Bibo Bergeron|Vicky Jenson|Rob Letterman,90.0,Animation,2004-09-20,2004,86583404.9859111,423998956.150469
1.590381,Kerry Conran,107.0,Mystery,2004-09-17,2004,80811177.9868504,66910149.9763107
1.556897,Stephen Hillenburg,87.0,Animation,2004-11-14,2004,34633361.9943644,161809136.003827
1.539729,Paul Haggis,112.0,Drama,2004-05-28,2004,7503895.09877896,113609042.216682
1.527154,Adam McKay,94.0,Comedy,2004-07-09,2004,30015580.3951158,104562954.67832
1.497252,Gary Winick,98.0,Comedy,2004-04-13,2004,42714479.7930495,111352835.687324
1.473411,Tommy O'Haver,96.0,Fantasy,2004-04-09,2004,35787807.3941766,31618836.0696767
1.441361,Luke Greenfield,108.0,Comedy,2004-04-09,2004,28861134.9953037,35108050.3171954
1.428313,Marc Forster,106.0,Drama,2004-10-17,2004,28861134.9953037,134800613.426107
1.408588,Mark Rosman,95.0,Comedy,2004-07-10,2004,21934462.5964308,80889575.2195062
1.348704,Paul W.S. Anderson,101.0,Adventure,2004-08-12,2004,80811177.9868504,197622423.162423
1.338131,Rawson Marshall Thurber,92.0,Comedy,2004-06-18,2004,23088907.9962429,193626249.225367
1.327137,Pierre Morel,84.0,Action,2004-11-09,2004,13853344.7977457,11064355.944147
1.319068,Oliver Stone,175.0,War,2004-11-21,2004,178939036.970883,193136628.151289
1.318761,Danny Leiner,88.0,Comedy,2004-05-30,2004,10390008.5983093,27633853.3263266
1.309753,James Wan,103.0,Horror,2004-10-01,2004,1385334.47977457,119960348.263852
1.304553,Sam Raimi,127.0,Action,2004-06-25,2004,230889079.962429,904815446.895049
1.279087,Jeff Schaffer,93.0,Comedy,2004-02-20,2004,28861134.9953037,24008824.349747
1.277711,Tony Scott,146.0,Action,2004-04-23,2004,80811177.9868504,150416978.751739
1.23067,John Hamburg,90.0,Comedy,2004-01-16,2004,48486706.7921102,198522339.90382
1.208837,Mike Nichols,104.0,Drama,2004-12-01,2004,31170025.794928,133344247.075328
1.131654,Jonathan Hensleigh,124.0,Action,2004-04-15,2004,38096698.1938009,63148284.5864915
1.129322,Pitof,104.0,Action,2004-07-22,2004,115444539.981214,94782713.7501835
1.1173,Michael Winterbottom,66.0,Drama,2004-07-16,2004,1154445.39981214,383648.758601772
1.107167,Zack Snyder,101.0,Fantasy,2004-03-19,2004,32324471.1947401,118164853.186869
1.06218,Antoine Fuqua,126.0,Adventure,2004-07-07,2004,138533447.977457,235007976.063267
1.052176,David Twohy,119.0,Adventure,2004-06-11,2004,121216766.980275,133653299.03553
1.042281,James L. Brooks,130.0,Comedy,2004-12-17,2004,92355631.9849719,63542252.9325222
1.03943,David Koepp,96.0,Thriller,2004-03-12,2004,46177815.9924859,107263182.842909
1.035728,Matthew Vaughn,105.0,Drama,2004-09-30,2004,7503895.09877896,13680425.0390895
0.986444,Brett Ratner,97.0,Action,2004-11-12,2004,69266723.9887289,70822682.0352595
0.976399,Jonathan Frakes,95.0,Action,2004-07-23,2004,65803387.7892924,32651914.6246066
0.961847,Garry Marshall,113.0,Comedy,2004-08-06,2004,46177815.9924859,109844827.530475
0.94856,John Lee Hancock,137.0,Western,2004-04-07,2004,167394582.972761,29807735.199779
0.939705,Richard Linklater,80.0,Drama,2004-02-10,2004,3117002.5794928,18462600.8177167
0.935831,Takashi Shimizu,92.0,Horror,2004-10-22,2004,11544453.9981214,211811410.261264
0.935483,David R. Ellis,94.0,Action,2004-09-06,2004,28861134.9953037,65136911.4521907
0.927088,Jonathan Demme,129.0,Drama,2004-07-30,2004,92355631.9849719,110949088.034311
0.925121,Brad Anderson,101.0,Thriller,2004-02-09,2004,5772226.99906074,9470186.90932801
0.924363,Don Mancini,87.0,Comedy,2004-11-11,2004,13853344.7977457,28664468.2947733
0.922087,Tim Story,97.0,Thriller,2004-10-06,2004,28861134.9953037,42264206.8359791
0.898601,Charles Shyer,103.0,Comedy,2004-10-22,2004,69266723.9887289,15464880.1547141
0.87766,Peter Chelsom,107.0,Drama,2004-10-15,2004,57722269.9906074,196404018.024125
0.874937999999999,Kevin Smith,102.0,Comedy,2004-03-25,2004,40405588.9934252,41673611.0405616
0.8676,Frank Oz,93.0,Action,2004-06-10,2004,103900085.983093,117753430.780839
0.856329,Shane Carruth,79.0,Science Fiction,2004-10-08,2004,8081.11779868504,490362.228024208
0.845493,Shinji Aramaki,101.0,Animation,2004-04-17,2004,11544453.9981214,1687786.47562596
0.837905999999999,Will Finn|John Sanford,76.0,Western,2004-04-02,2004,126988993.979336,120006285.955201
0.815044,Joe Johnston,136.0,Western,2004-03-05,2004,115444539.981214,124799530.556322
0.80542,Michael Moore,122.0,Documentary,2004-06-25,2004,6926672.39887289,137511206.201495
0.804481,Robert Luketic,95.0,Comedy,2004-01-23,2004,19625571.7968065,19602596.0244594
0.802577,Keenen Ivory Wayans,109.0,Comedy,2004-06-23,2004,42714479.7930495,130552160.844721
0.787185,Terry George,121.0,Drama,2004-09-11,2004,20202794.4967126,43868925.1928616
0.779837,Kevin Bray,86.0,Adventure,2004-04-02,2004,64648942.3894803,66061856.5698564
0.767869999999999,Philip Kaufman,97.0,Action,2004-02-27,2004,57722269.9906074,29086251.848267
0.762134,Chris Kentis,79.0,Drama,2004-08-06,2004,150077.901975579,63111168.0124421
0.73712,Trey Parker,98.0,Music,2004-10-11,2004,36942252.7939887,58769839.1441957
0.702631999999999,Alexander Payne,126.0,Comedy,2004-10-22,2004,18471126.3969943,126414429.967186
0.696312,Steven Brill,95.0,Action,2004-08-20,2004,21934462.5964308,80385323.8588769
0.679997,Todd Phillips,101.0,Comedy,2004-03-05,2004,69266723.9887289,196565975.169264
0.678708,Sara Sugarman,89.0,Music,2004-02-17,2004,17316680.9971822,33861116.5241773
0.677316,M. Night Shyamalan,108.0,Drama,2004-07-30,2004,69266723.9887289,296343271.107187
0.674089,Howard Deutch,98.0,Comedy,2004-04-07,2004,46177815.9924859,30195421.053944
0.672946,Mel Gibson,127.0,Drama,2004-02-25,2004,34633361.9943644,706404470.566721
0.652366,Dwight H. Little,97.0,Adventure,2004-08-26,2004,23088907.9962429,81957424.515433
0.648721,Taylor Hackford,152.0,Drama,2004-10-29,2004,46177815.9924859,143995745.637812
0.640232,Guy Ferland,86.0,Drama,2004-02-27,2004,28861134.9953037,31960839.3649257
0.614247999999999,Richard Loncraine,98.0,Comedy,2004-09-13,2004,35787807.3941766,47923345.5181197
0.611839999999999,D.J. Caruso,103.0,Action,2004-03-19,2004,51950042.9915466,75582151.0273178
0.589983,Joel Schumacher,143.0,Thriller,2004-12-08,2004,80811177.9868504,178533696.183218
0.586936,Zach Braff,102.0,Comedy,2004-01-16,2004,2886113.49953037,30918036.9163932
0.577759,Jared Hess,95.0,Comedy,2004-06-11,2004,461778.159924859,53240824.9297404
0.572018999999999,Renny Harlin,114.0,Horror,2004-08-20,2004,92355631.9849719,90047417.6903518
0.545686,Paul McGuigan,114.0,Drama,2004-09-03,2004,34633361.9943644,15009241.3354254
0.530799,Wes Anderson,119.0,Adventure,2004-12-10,2004,57722269.9906074,40184400.7181573
0.521121,Frank Coraci,120.0,Action,2004-06-16,2004,126988993.979336,83326593.2962741
0.520891,Kevin Rodney Sullivan,106.0,Comedy,2004-01-20,2004,20780017.1966186,75120237.7972812
0.49851,Joseph Ruben,91.0,Crime,2004-09-24,2004,48486706.7921102,135734652.110187
0.494197,Mike Mitchell,91.0,Comedy,2004-09-21,2004,51950042.9915466,17078431.1733506
0.439848,John Moore,113.0,Action,2004-12-17,2004,51950042.9915466,24253951.2048253
0.433748,Nick Hamm,102.0,Drama,2004-04-30,2004,28861134.9953037,34765530.9848527
0.429419,Michael Dowse,90.0,Drama,2004-09-12,2004,2308890.79962429,139249.204125341
0.429157,Peter Berg,118.0,Drama,2004-10-08,2004,34633361.9943644,70716616.2097064
0.424376,Garry Marshall,119.0,Drama,2004-05-27,2004,57722269.9906074,57397421.7539996
0.422767,Spike Lee,138.0,Comedy,2004-07-30,2004,9235563.19849719,421527.266615009
0.41942,Paul Abascal,84.0,Action,2004-09-03,2004,23088907.9962429,19170446.7057207
0.405459,Sean McNamara,103.0,Music,2004-08-10,2004,17316680.9971822,17163733.1439427
0.383044,Mira Nair,141.0,Drama,2004-09-01,2004,26552244.1956794,18614105.6142065
0.372046,Jean-Jacques Annaud,109.0,Adventure,2004-04-07,2004,86006182.286005,71774237.1193908
0.344278,Joseph Kahn,84.0,Action,2004-01-16,2004,46177815.9924859,53735043.0054
0.751446,Gavin O'Connor,135.0,Drama,2004-02-06,2004,32324471.1947401,74399051.1382369
0.333555,Renny Harlin,106.0,Mystery,2004-05-07,2004,31170025.794928,24415168.3504637
0.322152,Jessy Terrero,86.0,Comedy,2004-05-28,2004,18471126.3969943,17111589.154124
0.313479,Jay Chandrasekhar,104.0,Comedy,2004-02-27,2004,9812785.89840326,5774137.60619743
0.420568,Andy Cadiff,111.0,Comedy,2004-01-09,2004,26552244.1956794,13.8533447977457
0.308525,E. Elias Merhige,99.0,Crime,2004-08-27,2004,31170025.794928,15007790.1975579
0.302104,George Armitage,88.0,Comedy,2004-01-30,2004,57722269.9906074,7860099.226891
0.286541,Asia Argento,98.0,Drama,2004-09-15,2004,85486.6818560896,203359.020513109
0.286442,Charles Stone III,104.0,Comedy,2004-06-15,2004,34633361.9943644,25167258.3584155
0.283606,Michael Lembeck,98.0,Comedy,2004-04-16,2004,23088907.9962429,13092583.7503959
0.280074,David Mamet,102.0,Mystery,2004-03-12,2004,22223073.9463838,9365683.04840081
0.275919,Kevin Allen,100.0,Comedy,2004-12-03,2004,30015580.3951158,33269956.2049593
0.269855,Christopher Erskin,97.0,Comedy,2004-04-07,2004,13853344.7977457,35995048.8145692
0.263897,Morgan Spurlock,100.0,Documentary,2004-01-17,2004,75038.9509877896,32988367.3463733
0.369726,Michael Mayer,96.0,Romance,2004-07-23,2004,7503895.09877896,1788183.97426602
0.252151,Nick Hurran,111.0,Comedy,2004-08-06,2004,40405588.9934252,25438010.4380335
0.250878,Charles S. Dutton,106.0,Romance,2004-02-20,2004,45023370.5926737,7635825.11906949
0.225831,John Waters,89.0,Comedy,2004-09-12,2004,17316680.9971822,2209800.13317682
0.216459,Jay Russell,115.0,Drama,2004-10-01,2004,69266723.9887289,86054330.740295
0.274886,James Sbardellati|Peter Merwin|Bart Freundlich,92.0,Family,2004-02-06,2004,20780017.1966186,19282544.5084879
0.137751,Dario Argento,103.0,Horror,2004-01-02,2004,3001558.03951158,1707473.23302896
0.156769,Stacy Peralta,105.0,Documentary,2004-07-09,2004,3001558.03951158,3654974.13580526
0.154421,Jacob Aaron Estes,90.0,Crime,2004-01-15,2004,577222.699906074,697219.218098748
0.145065,John Curran,101.0,Drama,2004-01-20,2004,3463336.19943644,2352234.45216024
0.135381,Donald Petrie,110.0,Comedy,2004-02-24,2004,34633361.9943644,16162235.59737
0.109123,Ernest R. Dickerson,88.0,Action,2004-03-26,2004,3463336.19943644,6837780.10308735
0.082116,Tristan Aurouet|Gilles Lellouche,105.0,Comedy,2004-12-01,2004,950406.410958549,950406.410958549
0.001117,Zana Briski|Ross Kauffman,85.0,Documentary,2004-12-08,2004,404055.889934252,4057946.00150909
5.738034,Francis Ford Coppola,175.0,Drama,1972-03-15,1972,31287365.5881737,1277913732.38977
0.949381,John Boorman,109.0,Drama,1972-07-30,1972,10429121.8627245,240507830.445422
0.881814,J. Lee Thompson,88.0,Action,1972-06-29,1972,9386209.67645213,50581241.0342142
0.599109,Alfred Hitchcock,116.0,Crime,1972-05-25,1972,18250963.259768,65703467.7351649
0.412913,John Waters,93.0,Comedy,1972-03-12,1972,62574.7311763475,31287365.5881737
0.400301,Woody Allen,88.0,Comedy,1972-08-06,1972,10429121.8627245,93947041.9620932
0.321141,Ronald Neame|Irwin Allen,117.0,Action,1972-12-01,1972,26072804.6568114,440959531.356979
0.260584,Sam Peckinpah,118.0,Action,1972-12-13,1972,17480532.7404029,306783033.070223
5.488441,Irvin Kershner,124.0,Adventure,1980-01-01,1980,47628661.5525832,1424626187.77282
2.432001,Stanley Kubrick,144.0,Horror,1980-05-22,1980,50274698.3055045,116471589.371082
1.636256,Jim Abrahams|David Zucker|Jerry Zucker,88.0,Comedy,1980-07-02,1980,9261128.63522451,220821131.35535
1.607219,John Landis,133.0,Music,1980-06-17,1980,71442992.3288748,304902523.975077
1.392663,Randal Kleiser,104.0,Romance,1980-07-05,1980,11907165.3881458,155727481.499572
1.328578,Martin Scorsese,129.0,Drama,1980-11-14,1980,47628661.5525832,60858845.3171896
1.285924,Richard Lester,127.0,Action,1980-12-04,1980,142885984.657749,286263354.216737
1.24642,Sean S. Cunningham,95.0,Horror,1980-05-09,1980,1455320.21410671,158112870.402147
0.915548,Mike Hodges,111.0,Science Fiction,1980-09-01,1980,92611286.3522451,71728658.4567202
0.814856999999999,David Lynch,124.0,Drama,1980-10-03,1980,13230183.7646064,68825702.1192373
0.659181999999999,John Carpenter,89.0,Horror,1980-02-08,1980,2646036.75292129,56567928.9232191
0.642289999999999,Harold Ramis,98.0,Comedy,1980-07-25,1980,15876220.5175277,105434890.693544
0.590127,Brian De Palma,105.0,Horror,1980-06-25,1980,17199238.8939883,84405926.3814362
0.580747999999999,Robert Zemeckis,113.0,Action,1980-07-11,1980,21168294.0233703,30999169.9382706
0.41895,Michael Cimino,219.0,Action,1980-11-19,1980,116425617.128536,9219667.88534299
0.341183,Ken Russell,102.0,Mystery,1980-12-25,1980,39690551.2938193,52534127.9205299
0.283507,Paul Schrader,117.0,Thriller,1980-02-08,1980,12700976.4140221,60180597.3004603
0.248142,Louis Malle,104.0,Crime,1980-09-02,1980,19051464.6210332,33683195.8408535
0.247924,Woody Allen,89.0,Comedy,1980-09-26,1980,26460367.5292129,27489683.7642095
0.192608,Paul Lynch,92.0,Horror,1980-07-18,1980,2646036.75292129,39151384.2608971
0.074325,Jimmy T. Murakami,104.0,Science Fiction,1980-09-08,1980,5292073.50584258,29106404.2821342
0.130304,Robert Greenwald,96.0,Fantasy,1980-08-08,1980,52920735.0584258,59460666.2667623
0.128234,Walter Hill,99.0,Western,1980-05-12,1980,26460367.5292129,41794650.613338
4.965391,Gore Verbinski,169.0,Adventure,2007-05-19,2007,315500574.789463,1010653507.90891
4.878162,David Yates,138.0,Adventure,2007-06-28,2007,157750287.394731,986688860.379322
2.764535,Brad Bird|Jan Pinkava,111.0,Animation,2007-06-22,2007,157750287.394731,655949691.961013
2.755051,Paul Greengrass,115.0,Action,2007-08-03,2007,73616800.7842082,465704233.565496
2.730114,Joel Coen|Ethan Coen,122.0,Crime,2007-11-08,2007,26291714.5657886,180466328.779573
2.692916,Francis Lawrence,101.0,Drama,2007-12-14,2007,157750287.394731,615593163.691478
2.523173,Jon Turteltaub,124.0,Action,2007-12-13,2007,136716915.7421,480994474.638433
2.520912,Sam Raimi,139.0,Fantasy,2007-05-01,2007,271330494.318938,936901700.22208
2.510571,Frank Darabont,126.0,Science Fiction,2007-11-21,2007,18930034.4873678,60046269.2109614
2.489611,Matthew Vaughn,127.0,Adventure,2007-08-09,2007,73616800.7842082,142564220.404915
2.400727,Quentin Tarantino,113.0,Action,2007-05-21,2007,26291714.5657886,26331569.6500646
2.227384,Len Wiseman,128.0,Action,2007-06-20,2007,115683544.08947,403347991.139481
2.213223,Brett Ratner,91.0,Action,2007-08-08,2007,147233601.568416,271353876.066536
2.194526,Sean Penn,148.0,Adventure,2007-09-11,2007,15775028.7394731,59161765.4528763
2.191408,Zack Snyder,117.0,Action,2007-03-07,2007,68358457.8710504,444446100.355053
2.148427,Mark Steven Johnson,114.0,Thriller,2007-02-16,2007,115683544.08947,240556981.559727
2.148164,Jason Reitman,96.0,Comedy,2007-12-05,2007,7887514.36973659,243368292.5498
2.089502,GÃ¡bor CsupÃ³,96.0,Adventure,2007-02-16,2007,63100114.9578927,144695991.533647
2.082325,Antoine Fuqua,124.0,Action,2007-03-22,2007,64151783.5405243,100641524.145416
2.066397,Joe Wright,123.0,Drama,2007-08-29,2007,31550057.4789463,135945055.154232
2.04262,Paul Thomas Anderson,158.0,Drama,2007-12-28,2007,26291714.5657886,80117737.4528313
1.946073,Ridley Scott,157.0,Drama,2007-11-02,2007,105166858.263154,280232907.782652
1.862295,Chris Miller|Raman Hui,93.0,Fantasy,2007-05-17,2007,168266973.221047,840239200.967451
1.846602,Tim Burton,116.0,Drama,2007-12-20,2007,52583429.1315773,159853624.559995
1.776713,Greg Mottola,113.0,Comedy,2007-08-17,2007,21033371.6526309,178637114.288716
1.748315,Tim Hill,92.0,Comedy,2007-12-13,2007,63100114.9578927,380037934.737444
1.713611,Steve Hickner|Simon J. Smith,91.0,Family,2007-10-28,2007,157750287.394731,302454181.166109
1.672137,Stephen J. Anderson,95.0,Animation,2007-03-23,2007,157750287.394731,178082172.966038
1.64701699999999,Richard LaGravenese,126.0,Drama,2007-11-15,2007,31550057.4789463,164938798.672668
1.640237,Judd Apatow,129.0,Comedy,2007-06-01,2007,31550057.4789463,230395891.172914
1.591827,Joel Schumacher,101.0,Thriller,2007-02-23,2007,31550057.4789463,81574582.3902933
1.552842,Tim Story,92.0,Adventure,2007-06-13,2007,136716915.7421,303982451.227029
1.488671,Kevin Lima,107.0,Comedy,2007-11-20,2007,89391829.5236814,358080166.382383
1.46455499999999,David Fincher,157.0,Crime,2007-03-02,2007,68358457.8710504,89166682.0035001
1.41435,Steven Soderbergh,122.0,Crime,2007-06-07,2007,89391829.5236814,327397706.037387
1.39090499999999,Kevin Munroe,90.0,Comedy,2007-03-22,2007,35756731.8094725,100548976.258476
1.380432,David Silverman,87.0,Animation,2007-07-25,2007,78875143.6973659,554301751.480407
1.3747,Mike Nichols,102.0,Comedy,2007-12-19,2007,78875143.6973659,125148992.517272
1.368087,Juan Carlos Fresnadillo,100.0,Horror,2007-04-26,2007,15775028.7394731,67557549.1452616
1.352489,Peter Berg,110.0,Thriller,2007-08-22,2007,73616800.7842082,91136082.8647536
1.323511,Colin Strause|Greg Strause,94.0,Fantasy,2007-12-25,2007,42066743.3052618,43956661.1583771
1.318019,Danny Boyle,107.0,Science Fiction,2007-04-05,2007,52583429.1315773,33672117.499986
1.31484,Steve Bendelack,90.0,Family,2007-03-22,2007,26291714.5657886,241606495.273433
1.30813,Bruce A. Evans,120.0,Drama,2007-06-01,2007,21033371.6526309,43788601.3638669
1.285301,David Slade,113.0,Horror,2007-10-17,2007,31550057.4789463,79407259.6051257
1.269498,Chris Weitz,113.0,Adventure,2007-12-04,2007,189300344.873678,391467711.828926
1.254438,John Carney,85.0,Drama,2007-03-23,2007,168266.973221047,21780595.8522822
1.210966,Jon Avnet,108.0,Crime,2007-02-14,2007,31550057.4789463,17805678.7789791
1.196636,Neil Jordan,122.0,Crime,2007-09-14,2007,73616800.7842082,73371361.3187251
1.180341,D.J. Caruso,105.0,Thriller,2007-04-12,2007,21033371.6526309,123844633.21428
1.156092,Robert Redford,92.0,Action,2007-10-22,2007,36808400.3921041,66482146.5060572
1.150389,James Mangold,122.0,Western,2007-09-06,2007,57841772.044735,73633858.8486185
1.145815,Kirsten Sheridan,114.0,Drama,2007-11-21,2007,26291714.5657886,69538457.3641462
1.142781,Joby Harold,84.0,Thriller,2007-11-28,2007,90443498.1063129,15116500.1647438
1.13351,Philip G. Atwell,103.0,Action,2007-08-24,2007,26291714.5657886,42542773.7275099
1.120442,Oren Peli,86.0,Horror,2007-09-14,2007,15775.0287394731,203346220.129588
1.109374,Tom Shadyac,96.0,Fantasy,2007-06-09,2007,184042001.96052,181938664.795257
1.09781,Dennis Dugan,115.0,Comedy,2007-07-12,2007,89391829.5236814,195686301.564493
1.068126,Lee Tamahori,96.0,Action,2007-04-24,2007,73616800.7842082,19151950.2299946
1.052831,Mennan Yapo,110.0,Fantasy,2007-02-08,2007,21033371.6526309,88494579.5423748
1.049862,Darren Lynn Bousman,93.0,Horror,2007-10-25,2007,10516685.8263154,146552786.033084
1.031011,David Dobkin,116.0,Action,2007-11-03,2007,105166858.263154,102893517.81984
1.019152,Adam Shankman,117.0,Comedy,2007-07-13,2007,52583429.1315773,95123431.712372
0.993908,Michael Davis,86.0,Action,2007-07-26,2007,41015074.7226303,28206425.5057395
0.992072,David Cronenberg,100.0,Thriller,2007-09-14,2007,54160932.0055246,57959933.3200051
0.969354,Robert Zemeckis,115.0,Animation,2007-11-05,2007,73616800.7842082,205849271.283064
